code,open_date,close_date,quantity,buy_price,sell_price,gross_pnl,gross_return,holding_days
600561.XSHG,2020-02-06,2020-03-06,100,4.620000,5.120000,50.000000,0.108225,29
300106.XSHE,2020-02-14,2020-03-06,100,5.470000,5.960000,49.000000,0.089580,21
000929.XSHE,2020-02-06,2020-03-06,200,6.050000,6.630000,116.000000,0.095868,29
000691.XSHE,2020-02-06,2020-03-06,5300,3.500000,3.900000,2120.000000,0.114286,29
300736.XSHE,2020-02-14,2020-03-06,2200,9.010000,10.170000,2552.000000,0.128746,21
603991.XSHG,2020-02-06,2020-03-11,1300,15.220000,21.190000,7761.000000,0.392247,34
603991.XSHG,2020-02-11,2020-03-11,800,15.670000,21.190000,4416.000000,0.352265,29
603991.XSHG,2020-02-11,2020-03-13,500,15.670000,24.760000,4545.000000,0.580089,31
603991.XSHG,2020-02-14,2020-03-13,200,15.480000,24.760000,1856.000000,0.599483,28
000679.XSHE,2020-02-06,2020-03-16,5700,3.030000,3.640000,3477.000000,0.201320,39
603991.XSHG,2020-02-14,2020-03-16,500,15.480000,21.560000,3040.000000,0.392765,31
000691.XSHE,2020-02-11,2020-03-16,5600,3.650000,4.110000,2576.000000,0.126027,34
000691.XSHE,2020-02-14,2020-03-16,300,3.530000,4.110000,174.000000,0.164306,31
603269.XSHG,2020-02-24,2020-03-16,1500,13.900000,13.880000,-30.000000,-0.001439,21
300029.XSHE,2020-02-06,2020-03-19,100,5.330000,5.630000,30.000000,0.056285,42
002473.XSHE,2020-02-11,2020-03-19,2800,7.200000,7.970000,2156.000000,0.106944,37
002473.XSHE,2020-02-14,2020-03-19,800,7.270000,7.970000,560.000000,0.096286,34
600561.XSHG,2020-02-06,2020-03-19,100,4.620000,4.880000,26.000000,0.056277,42
300106.XSHE,2020-02-14,2020-03-19,400,5.470000,5.750000,112.000000,0.051188,34
603991.XSHG,2020-02-14,2020-03-19,600,15.480000,18.690000,1926.000000,0.207364,34
603991.XSHG,2020-02-19,2020-03-19,300,16.000000,18.690000,807.000000,0.168125,29
000679.XSHE,2020-02-06,2020-03-20,800,3.030000,3.680000,520.000000,0.214521,43
000679.XSHE,2020-02-11,2020-03-20,700,3.290000,3.680000,273.000000,0.118541,38
603991.XSHG,2020-02-19,2020-03-20,300,16.000000,22.410000,1923.000000,0.400625,30
000679.XSHE,2020-02-11,2020-03-24,5200,3.290000,3.600000,1612.000000,0.094225,42
000679.XSHE,2020-02-19,2020-03-24,300,3.410000,3.600000,57.000000,0.055718,34
002473.XSHE,2020-02-14,2020-03-24,300,7.270000,8.610000,402.000000,0.184319,39
300106.XSHE,2020-02-14,2020-03-24,3100,5.470000,6.190000,2232.000000,0.131627,39
300106.XSHE,2020-02-19,2020-03-24,1000,5.890000,6.190000,300.000000,0.050934,34
000929.XSHE,2020-02-06,2020-03-24,800,6.050000,6.840000,632.000000,0.130579,47
300665.XSHE,2020-02-06,2020-03-24,2100,9.290000,10.280000,2079.000000,0.106566,47
300665.XSHE,2020-02-11,2020-03-24,200,9.540000,10.280000,148.000000,0.077568,42
603991.XSHG,2020-02-19,2020-03-24,800,16.000000,20.860000,3888.000000,0.303750,34
603991.XSHG,2020-02-24,2020-03-24,100,16.700000,20.860000,416.000000,0.249102,29
000691.XSHE,2020-02-14,2020-03-24,5700,3.530000,3.980000,2565.000000,0.127479,39
000691.XSHE,2020-02-19,2020-03-24,100,3.750000,3.980000,23.000000,0.061333,34
300029.XSHE,2020-02-06,2020-03-26,1600,5.330000,6.340000,1616.000000,0.189493,49
002473.XSHE,2020-02-14,2020-03-27,1600,7.270000,8.400000,1808.000000,0.155433,42
002473.XSHE,2020-02-19,2020-03-27,800,7.700000,8.400000,560.000000,0.090909,37
600561.XSHG,2020-02-06,2020-03-27,600,4.620000,5.080000,276.000000,0.099567,50
300106.XSHE,2020-02-19,2020-03-27,2500,5.890000,6.270000,950.000000,0.064516,37
300106.XSHE,2020-02-24,2020-03-27,1100,5.970000,6.270000,330.000000,0.050251,32
300665.XSHE,2020-02-11,2020-03-27,2000,9.540000,10.320000,1560.000000,0.081761,45
300665.XSHE,2020-02-14,2020-03-27,100,9.360000,10.320000,96.000000,0.102564,42
603991.XSHG,2020-02-24,2020-03-27,1100,16.700000,19.870000,3487.000000,0.189820,32
002209.XSHE,2020-03-16,2020-03-27,200,6.470000,6.360000,-22.000000,-0.017002,11
300029.XSHE,2020-02-06,2020-03-30,800,5.330000,6.320000,792.000000,0.185741,53
300106.XSHE,2020-02-24,2020-03-31,1700,5.970000,7.980000,3417.000000,0.336683,36
300029.XSHE,2020-02-11,2020-04-01,3700,5.450000,6.190000,2738.000000,0.135780,50
300029.XSHE,2020-02-14,2020-04-01,3700,5.430000,6.190000,2812.000000,0.139963,47
300029.XSHE,2020-02-24,2020-04-01,700,6.220000,6.190000,-21.000000,-0.004823,37
300029.XSHE,2020-03-03,2020-04-01,500,5.720000,6.190000,235.000000,0.082168,29
300029.XSHE,2020-03-16,2020-04-01,8100,5.900000,6.190000,2349.000000,0.049153,16
300029.XSHE,2020-03-24,2020-04-01,400,5.710000,6.190000,192.000000,0.084063,8
300029.XSHE,2020-03-27,2020-04-01,500,6.130000,6.190000,30.000000,0.009788,5
000679.XSHE,2020-02-19,2020-04-01,6200,3.410000,3.130000,-1736.000000,-0.082111,42
000679.XSHE,2020-02-24,2020-04-01,6400,3.470000,3.130000,-2176.000000,-0.097983,37
000679.XSHE,2020-03-06,2020-04-01,5400,3.560000,3.130000,-2322.000000,-0.120787,26
000679.XSHE,2020-03-19,2020-04-01,600,3.330000,3.130000,-120.000000,-0.060060,13
000679.XSHE,2020-03-19,2020-04-01,100,3.330000,3.130000,-20.000000,-0.060060,13
000679.XSHE,2020-03-27,2020-04-01,700,3.480000,3.130000,-245.000000,-0.100575,5
002473.XSHE,2020-02-19,2020-04-01,1900,7.700000,7.400000,-570.000000,-0.038961,42
002473.XSHE,2020-03-16,2020-04-01,3500,7.760000,7.400000,-1260.000000,-0.046392,16
600561.XSHG,2020-02-06,2020-04-01,3500,4.620000,4.930000,1085.000000,0.067100,55
600561.XSHG,2020-02-11,2020-04-01,4200,4.860000,4.930000,294.000000,0.014403,50
600561.XSHG,2020-02-14,2020-04-01,4300,4.780000,4.930000,645.000000,0.031381,47
600561.XSHG,2020-02-19,2020-04-01,4200,5.050000,4.930000,-504.000000,-0.023762,42
600561.XSHG,2020-02-24,2020-04-01,4200,5.180000,4.930000,-1050.000000,-0.048263,37
600561.XSHG,2020-02-27,2020-04-01,400,4.990000,4.930000,-24.000000,-0.012024,34
600561.XSHG,2020-03-16,2020-04-01,600,5.140000,4.930000,-126.000000,-0.040856,16
600561.XSHG,2020-03-24,2020-04-01,900,4.880000,4.930000,45.000000,0.010246,8
300106.XSHE,2020-02-24,2020-04-01,1000,5.970000,7.600000,1630.000000,0.273032,37
300106.XSHE,2020-03-03,2020-04-01,4000,5.660000,7.600000,7760.000000,0.342756,29
300106.XSHE,2020-03-16,2020-04-01,600,5.900000,7.600000,1020.000000,0.288136,16
000929.XSHE,2020-02-06,2020-04-01,2300,6.050000,6.570000,1196.000000,0.085950,55
000929.XSHE,2020-02-11,2020-04-01,3200,6.300000,6.570000,864.000000,0.042857,50
000929.XSHE,2020-02-14,2020-04-01,3300,6.210000,6.570000,1188.000000,0.057971,47
000929.XSHE,2020-02-19,2020-04-01,3500,6.480000,6.570000,315.000000,0.013889,42
000929.XSHE,2020-02-24,2020-04-01,3300,6.620000,6.570000,-165.000000,-0.007553,37
000929.XSHE,2020-02-27,2020-04-01,200,6.420000,6.570000,30.000000,0.023364,34
000929.XSHE,2020-03-16,2020-04-01,100,6.590000,6.570000,-2.000000,-0.003035,16
000929.XSHE,2020-03-16,2020-04-01,500,6.590000,6.570000,-10.000000,-0.003035,16
000929.XSHE,2020-03-27,2020-04-01,800,6.550000,6.570000,16.000000,0.003053,5
300665.XSHE,2020-02-14,2020-04-01,2100,9.360000,9.930000,1197.000000,0.060897,47
300665.XSHE,2020-02-19,2020-04-01,2200,9.850000,9.930000,176.000000,0.008122,42
300665.XSHE,2020-02-24,2020-04-01,2000,10.240000,9.930000,-620.000000,-0.030273,37
300665.XSHE,2020-03-16,2020-04-01,100,10.490000,9.930000,-56.000000,-0.053384,16
300665.XSHE,2020-03-19,2020-04-01,200,9.740000,9.930000,38.000000,0.019507,13
000691.XSHE,2020-02-19,2020-04-01,5500,3.750000,3.680000,-385.000000,-0.018667,42
000691.XSHE,2020-02-24,2020-04-01,5300,3.900000,3.680000,-1166.000000,-0.056410,37
000691.XSHE,2020-03-19,2020-04-01,500,3.740000,3.680000,-30.000000,-0.016043,13
000691.XSHE,2020-03-27,2020-04-01,200,3.920000,3.680000,-48.000000,-0.061224,5
600241.XSHG,2020-02-06,2020-04-01,5000,3.940000,3.730000,-1050.000000,-0.053299,55
600241.XSHG,2020-02-11,2020-04-01,5100,4.050000,3.730000,-1632.000000,-0.079012,50
600241.XSHG,2020-02-19,2020-04-01,5200,4.220000,3.730000,-2548.000000,-0.116114,42
600241.XSHG,2020-02-24,2020-04-01,5000,4.330000,3.730000,-3000.000000,-0.138568,37
600241.XSHG,2020-03-03,2020-04-01,300,4.060000,3.730000,-99.000000,-0.081281,29
600241.XSHG,2020-03-03,2020-04-01,200,4.060000,3.730000,-66.000000,-0.081281,29
600241.XSHG,2020-03-06,2020-04-01,5500,4.160000,3.730000,-2365.000000,-0.103365,26
600241.XSHG,2020-03-16,2020-04-01,1000,4.150000,3.730000,-420.000000,-0.101205,16
600241.XSHG,2020-03-19,2020-04-01,200,3.890000,3.730000,-32.000000,-0.041131,13
600241.XSHG,2020-03-24,2020-04-01,1600,3.830000,3.730000,-160.000000,-0.026110,8
002633.XSHE,2020-02-14,2020-04-01,2600,7.770000,7.920000,390.000000,0.019305,47
002633.XSHE,2020-02-19,2020-04-01,1500,8.100000,7.920000,-270.000000,-0.022222,42
002633.XSHE,2020-02-24,2020-04-01,3900,8.180000,7.920000,-1014.000000,-0.031785,37
002633.XSHE,2020-02-27,2020-04-01,2600,8.070000,7.920000,-390.000000,-0.018587,34
002633.XSHE,2020-03-03,2020-04-01,2300,8.150000,7.920000,-529.000000,-0.028221,29
002633.XSHE,2020-03-06,2020-04-01,400,8.220000,7.920000,-120.000000,-0.036496,26
002633.XSHE,2020-03-16,2020-04-01,100,8.460000,7.920000,-54.000000,-0.063830,16
002633.XSHE,2020-03-19,2020-04-01,100,7.900000,7.920000,2.000000,0.002532,13
002633.XSHE,2020-03-24,2020-04-01,400,8.020000,7.920000,-40.000000,-0.012469,8
300736.XSHE,2020-03-16,2020-04-01,2300,9.680000,9.080000,-1380.000000,-0.061983,16
300736.XSHE,2020-03-24,2020-04-01,2500,9.230000,9.080000,-375.000000,-0.016251,8
300736.XSHE,2020-03-27,2020-04-01,2200,9.590000,9.080000,-1122.000000,-0.053180,5
002209.XSHE,2020-03-16,2020-04-01,3300,6.470000,6.260000,-693.000000,-0.032457,16
002209.XSHE,2020-03-19,2020-04-01,3500,6.100000,6.260000,560.000000,0.026230,13
002209.XSHE,2020-03-24,2020-04-01,3900,6.150000,6.260000,429.000000,0.017886,8
603389.XSHG,2020-03-19,2020-04-01,4700,4.470000,4.200000,-1269.000000,-0.060403,13
603389.XSHG,2020-03-24,2020-04-01,5500,4.350000,4.200000,-825.000000,-0.034483,8
603389.XSHG,2020-03-27,2020-04-01,4900,4.480000,4.200000,-1372.000000,-0.062500,5
600599.XSHG,2020-03-24,2020-04-01,3000,7.300000,6.750000,-1650.000000,-0.075342,8
600599.XSHG,2020-03-27,2020-04-01,3100,7.370000,6.750000,-1922.000000,-0.084125,5
600506.XSHG,2020-03-24,2020-04-01,2600,8.250000,9.170000,2392.000000,0.111515,8
603269.XSHG,2020-03-27,2020-04-01,1600,13.680000,13.330000,-560.000000,-0.025585,5
511880.XSHG,2020-04-01,2020-05-06,10900,100.715000,100.831000,1264.400000,0.001152,35
600599.XSHG,2020-05-06,2020-05-21,2900,6.020000,8.020000,5800.000000,0.332226,15
600520.XSHG,2020-05-06,2020-05-21,200,7.430000,8.440000,202.000000,0.135935,15
600520.XSHG,2020-05-06,2020-05-22,100,7.430000,8.550000,112.000000,0.150740,16
002071.XSHE,2020-05-06,2020-05-25,10100,1.780000,1.930000,1515.000000,0.084270,19
300029.XSHE,2020-05-06,2020-05-27,100,5.500000,5.330000,-17.000000,-0.030909,21
002633.XSHE,2020-05-06,2020-05-27,300,7.400000,7.670000,81.000000,0.036486,21
002209.XSHE,2020-05-06,2020-05-27,500,5.630000,5.850000,110.000000,0.039076,21
000929.XSHE,2020-05-06,2020-05-27,200,6.070000,6.310000,48.000000,0.039539,21
300736.XSHE,2020-05-06,2020-05-27,400,8.700000,8.750000,20.000000,0.005747,21
300665.XSHE,2020-05-06,2020-05-27,200,9.480000,9.500000,4.000000,0.002110,21
002473.XSHE,2020-05-22,2020-05-27,100,7.550000,7.960000,41.000000,0.054305,5
600599.XSHG,2020-05-06,2020-05-27,700,6.020000,7.520000,1050.000000,0.249169,21
600599.XSHG,2020-05-11,2020-05-27,2400,6.440000,7.520000,2592.000000,0.167702,16
600520.XSHG,2020-05-06,2020-05-27,2600,7.430000,10.030000,6760.000000,0.349933,21
600599.XSHG,2020-05-11,2020-05-29,600,6.440000,8.280000,1104.000000,0.285714,18
600599.XSHG,2020-05-11,2020-06-04,200,6.440000,8.150000,342.000000,0.265528,24
600599.XSHG,2020-05-14,2020-06-04,3800,6.170000,8.150000,7524.000000,0.320908,21
600599.XSHG,2020-05-19,2020-06-04,1200,6.160000,8.150000,2388.000000,0.323052,16
000929.XSHE,2020-05-06,2020-06-04,3400,6.070000,7.530000,4964.000000,0.240527,29
000929.XSHE,2020-05-11,2020-06-04,1000,6.240000,7.530000,1290.000000,0.206731,24
002071.XSHE,2020-05-06,2020-06-05,2200,1.780000,3.470000,3718.000000,0.949438,30
002071.XSHE,2020-05-11,2020-06-05,11300,1.880000,3.470000,17967.000000,0.845745,25
002071.XSHE,2020-05-14,2020-06-05,14200,1.740000,3.470000,24566.000000,0.994253,22
002071.XSHE,2020-05-19,2020-06-05,3800,1.580000,3.470000,7182.000000,1.196203,17
600561.XSHG,2020-05-06,2020-06-05,300,4.600000,4.880000,84.000000,0.060870,30
300029.XSHE,2020-05-06,2020-06-09,400,5.500000,5.700000,80.000000,0.036364,34
002071.XSHE,2020-05-19,2020-06-10,6300,1.580000,3.100000,9576.000000,0.962025,22
300029.XSHE,2020-05-06,2020-06-12,100,5.500000,5.630000,13.000000,0.023636,37
002633.XSHE,2020-05-06,2020-06-12,200,7.400000,7.810000,82.000000,0.055405,37
000929.XSHE,2020-05-11,2020-06-12,100,6.240000,6.700000,46.000000,0.073718,32
300736.XSHE,2020-05-06,2020-06-12,100,8.700000,8.880000,18.000000,0.020690,37
603269.XSHG,2020-05-22,2020-06-12,1300,12.860000,13.600000,962.000000,0.057543,21
002473.XSHE,2020-05-22,2020-06-12,2800,7.550000,8.060000,1428.000000,0.067550,21
002473.XSHE,2020-06-09,2020-06-12,200,7.940000,8.060000,24.000000,0.015113,3
601558.XSHG,2020-06-01,2020-06-12,1500,0.190000,0.220000,45.000000,0.157895,11
002071.XSHE,2020-05-19,2020-06-17,6800,1.580000,2.420000,5712.000000,0.531646,29
002071.XSHE,2020-05-27,2020-06-17,1100,1.910000,2.420000,561.000000,0.267016,21
002071.XSHE,2020-06-12,2020-06-17,400,2.830000,2.420000,-164.000000,-0.144876,5
002633.XSHE,2020-05-06,2020-06-17,2400,7.400000,9.070000,4008.000000,0.225676,42
002633.XSHE,2020-05-11,2020-06-17,2000,7.750000,9.070000,2640.000000,0.170323,37
002209.XSHE,2020-05-06,2020-06-17,200,5.630000,6.150000,104.000000,0.092362,42
000929.XSHE,2020-05-11,2020-06-17,2400,6.240000,7.150000,2184.000000,0.145833,37
000929.XSHE,2020-05-14,2020-06-17,1500,6.260000,7.150000,1335.000000,0.142173,34
600561.XSHG,2020-05-06,2020-06-22,400,4.600000,4.760000,64.000000,0.034783,47
300736.XSHE,2020-05-06,2020-06-22,300,8.700000,9.320000,186.000000,0.071264,47
300665.XSHE,2020-05-06,2020-06-22,300,9.480000,9.980000,150.000000,0.052743,47
601558.XSHG,2020-06-01,2020-06-22,300,0.190000,0.230000,12.000000,0.210526,21
601558.XSHG,2020-06-04,2020-06-22,500,0.220000,0.230000,5.000000,0.045455,18
601558.XSHG,2020-06-09,2020-06-22,107100,0.220000,0.230000,1071.000000,0.045455,13
601558.XSHG,2020-06-17,2020-06-22,2700,0.220000,0.230000,27.000000,0.045455,5
300029.XSHE,2020-05-06,2020-06-29,100,5.500000,5.480000,-2.000000,-0.003636,54
300736.XSHE,2020-05-06,2020-06-29,100,8.700000,9.180000,48.000000,0.055172,54
300665.XSHE,2020-05-06,2020-06-29,100,9.480000,9.870000,39.000000,0.041139,54
000502.XSHE,2020-05-22,2020-06-29,200,6.190000,6.500000,62.000000,0.050081,38
300535.XSHE,2020-06-09,2020-06-29,1900,12.130000,12.050000,-152.000000,-0.006595,20
300405.XSHE,2020-06-09,2020-06-29,100,5.750000,5.600000,-15.000000,-0.026087,20
300405.XSHE,2020-06-12,2020-06-29,3900,5.650000,5.600000,-195.000000,-0.008850,17
300736.XSHE,2020-05-06,2020-07-01,700,8.700000,9.850000,805.000000,0.132184,56
600599.XSHG,2020-05-19,2020-07-02,2200,6.160000,5.250000,-2002.000000,-0.147727,44
600599.XSHG,2020-05-22,2020-07-02,800,7.390000,5.250000,-1712.000000,-0.289581,41
600599.XSHG,2020-06-09,2020-07-02,300,7.250000,5.250000,-600.000000,-0.275862,23
600599.XSHG,2020-06-11,2020-07-02,100,7.090000,5.250000,-184.000000,-0.259520,21
300736.XSHE,2020-05-06,2020-07-02,900,8.700000,10.300000,1440.000000,0.183908,57
300736.XSHE,2020-05-11,2020-07-02,1900,8.800000,10.300000,2850.000000,0.170455,52
000502.XSHE,2020-05-22,2020-07-02,3300,6.190000,6.830000,2112.000000,0.103393,41
000502.XSHE,2020-05-27,2020-07-02,700,6.460000,6.830000,259.000000,0.057276,36
300535.XSHE,2020-06-09,2020-07-02,200,12.130000,12.250000,24.000000,0.009893,23
300535.XSHE,2020-06-12,2020-07-02,1700,12.190000,12.250000,102.000000,0.004922,20
300535.XSHE,2020-06-17,2020-07-02,100,12.250000,12.250000,0.000000,0.000000,15
600561.XSHG,2020-05-06,2020-07-07,4000,4.600000,5.000000,1600.000000,0.086957,62
600561.XSHG,2020-05-11,2020-07-07,1300,4.620000,5.000000,494.000000,0.082251,57
002209.XSHE,2020-05-06,2020-07-07,600,5.630000,6.600000,582.000000,0.172291,62
000502.XSHE,2020-05-27,2020-07-07,200,6.460000,7.340000,176.000000,0.136223,41
300405.XSHE,2020-06-12,2020-07-07,100,5.650000,6.120000,47.000000,0.083186,25
000638.XSHE,2020-06-17,2020-07-07,5500,4.140000,4.530000,2145.000000,0.094203,20
000638.XSHE,2020-06-22,2020-07-07,400,5.400000,4.530000,-348.000000,-0.161111,15
002473.XSHE,2020-06-17,2020-07-07,700,7.890000,8.880000,693.000000,0.125475,20
600561.XSHG,2020-05-11,2020-07-10,3600,4.620000,5.070000,1620.000000,0.097403,60
600561.XSHG,2020-05-14,2020-07-10,1400,4.500000,5.070000,798.000000,0.126667,57
300736.XSHE,2020-05-11,2020-07-10,300,8.800000,10.330000,459.000000,0.173864,60
002473.XSHE,2020-06-17,2020-07-10,2300,7.890000,8.880000,2277.000000,0.125475,23
002473.XSHE,2020-06-22,2020-07-10,400,7.970000,8.880000,364.000000,0.114178,18
000638.XSHE,2020-06-22,2020-07-10,600,5.400000,4.660000,-444.000000,-0.137037,18
000638.XSHE,2020-06-29,2020-07-10,4800,4.180000,4.660000,2304.000000,0.114833,11
000638.XSHE,2020-07-02,2020-07-10,300,4.170000,4.660000,147.000000,0.117506,8
600561.XSHG,2020-05-14,2020-07-15,3600,4.500000,5.200000,2520.000000,0.155556,62
600561.XSHG,2020-05-19,2020-07-15,1800,4.520000,5.200000,1224.000000,0.150442,57
300029.XSHE,2020-05-06,2020-07-15,300,5.500000,6.100000,180.000000,0.109091,70
002209.XSHE,2020-05-06,2020-07-15,200,5.630000,6.810000,236.000000,0.209591,70
300665.XSHE,2020-05-06,2020-07-15,100,9.480000,11.000000,152.000000,0.160338,70
603269.XSHG,2020-05-22,2020-07-15,100,12.860000,14.640000,178.000000,0.138414,54
002473.XSHE,2020-06-22,2020-07-15,2700,7.970000,9.000000,2781.000000,0.129235,23
002473.XSHE,2020-06-29,2020-07-15,300,7.780000,9.000000,366.000000,0.156812,16
600561.XSHG,2020-05-19,2020-07-20,2700,4.520000,4.920000,1080.000000,0.088496,62
600561.XSHG,2020-05-22,2020-07-20,2300,4.600000,4.920000,736.000000,0.069565,59
002209.XSHE,2020-05-06,2020-07-20,100,5.630000,6.480000,85.000000,0.150977,75
300665.XSHE,2020-05-06,2020-07-20,200,9.480000,10.590000,222.000000,0.117089,75
000502.XSHE,2020-05-27,2020-07-20,300,6.460000,6.990000,159.000000,0.082043,54
300405.XSHE,2020-06-12,2020-07-20,300,5.650000,6.480000,249.000000,0.146903,38
600561.XSHG,2020-05-22,2020-07-23,2700,4.600000,5.150000,1485.000000,0.119565,62
600561.XSHG,2020-06-01,2020-07-23,900,4.530000,5.150000,558.000000,0.136865,52
600561.XSHG,2020-06-04,2020-07-23,500,4.700000,5.150000,225.000000,0.095745,49
600561.XSHG,2020-06-09,2020-07-23,100,4.750000,5.150000,40.000000,0.084211,44
600561.XSHG,2020-06-12,2020-07-23,500,4.590000,5.150000,280.000000,0.122004,41
600561.XSHG,2020-06-17,2020-07-23,200,4.680000,5.150000,94.000000,0.100427,36
600561.XSHG,2020-06-29,2020-07-23,100,4.600000,5.150000,55.000000,0.119565,24
600561.XSHG,2020-07-02,2020-07-23,200,4.680000,5.150000,94.000000,0.100427,21
300029.XSHE,2020-05-06,2020-07-23,200,5.500000,5.940000,88.000000,0.080000,78
002633.XSHE,2020-05-11,2020-07-23,400,7.750000,8.590000,336.000000,0.108387,73
300156.XSHE,2020-05-11,2020-07-23,25800,0.860000,0.150000,-18318.000000,-0.825581,73
300156.XSHE,2020-05-14,2020-07-23,32000,0.760000,0.150000,-19520.000000,-0.802632,70
300156.XSHE,2020-05-19,2020-07-23,46700,0.620000,0.150000,-21949.000000,-0.758065,65
300405.XSHE,2020-06-12,2020-07-23,2600,5.650000,6.510000,2236.000000,0.152212,41
300405.XSHE,2020-06-17,2020-07-23,1200,5.850000,6.510000,792.000000,0.112821,36
300029.XSHE,2020-05-06,2020-07-28,2000,5.500000,6.370000,1740.000000,0.158182,83
000502.XSHE,2020-05-27,2020-07-28,200,6.460000,7.020000,112.000000,0.086687,62
300405.XSHE,2020-06-17,2020-07-28,100,5.850000,6.380000,53.000000,0.090598,41
300405.XSHE,2020-07-02,2020-07-28,3800,5.720000,6.380000,2508.000000,0.115385,26
603269.XSHG,2020-05-22,2020-07-28,300,12.860000,12.650000,-63.000000,-0.016330,67
603269.XSHG,2020-05-27,2020-07-28,700,12.950000,12.650000,-210.000000,-0.023166,62
603269.XSHG,2020-06-01,2020-07-28,900,13.040000,12.650000,-351.000000,-0.029908,57
603269.XSHG,2020-06-09,2020-07-28,3200,14.560000,12.650000,-6112.000000,-0.131181,49
000929.XSHE,2020-05-14,2020-07-31,100,6.260000,6.930000,67.000000,0.107029,78
300736.XSHE,2020-05-11,2020-07-31,300,8.800000,10.510000,513.000000,0.194318,81
300736.XSHE,2020-05-14,2020-07-31,200,8.670000,10.510000,368.000000,0.212226,78
000502.XSHE,2020-05-27,2020-07-31,100,6.460000,7.200000,74.000000,0.114551,65
603269.XSHG,2020-06-09,2020-07-31,100,14.560000,13.210000,-135.000000,-0.092720,52
603269.XSHG,2020-06-17,2020-07-31,100,13.340000,13.210000,-13.000000,-0.009745,44
603269.XSHG,2020-07-02,2020-07-31,1800,13.160000,13.210000,90.000000,0.003799,29
300405.XSHE,2020-07-02,2020-07-31,400,5.720000,6.420000,280.000000,0.122378,29
300405.XSHE,2020-07-10,2020-07-31,100,6.270000,6.420000,15.000000,0.023923,21
300405.XSHE,2020-07-10,2020-07-31,3100,6.270000,6.420000,465.000000,0.023923,21
300405.XSHE,2020-07-15,2020-07-31,400,6.480000,6.420000,-24.000000,-0.009259,16
